COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000025,9,06/01/2022 17:00,201,S
3000025,9,06/01/2022 18:00,258,S
3000025,9,06/01/2022 19:00,246,S
3000025,9,06/01/2022 20:00,190,S
3000025,9,06/01/2022 21:00,161,S
3000025,9,06/01/2022 22:00,105,S
3000025,9,06/01/2022 23:00,78,S
3000025,9,07/01/2022 00:00,62,S
3000025,9,07/01/2022 01:00,47,S
3000025,9,07/01/2022 02:00,39,S
3000025,9,07/01/2022 04:00,24,S
3000025,9,07/01/2022 05:00,29,S
3000025,9,07/01/2022 06:00,40,S
3000025,9,07/01/2022 07:00,88,S
3000025,9,07/01/2022 08:00,181,S
3000025,9,07/01/2022 09:00,231,S
3000025,9,07/01/2022 10:00,225,S
3000025,9,07/01/2022 11:00,147,S
3000025,9,07/01/2022 12:00,74,S
3000025,9,07/01/2022 13:00,56,S
3000025,9,07/01/2022 14:00,60,S
3000025,9,07/01/2022 15:00,42,S
3000025,9,07/01/2022 16:00,66,S
3000025,9,07/01/2022 17:00,97,S
3000025,9,07/01/2022 18:00,186,S
3000025,9,07/01/2022 19:00,229,S
3000025,9,07/01/2022 20:00,268,S
3000025,9,07/01/2022 21:00,236,S
3000025,9,07/01/2022 22:00,163,S
3000025,9,07/01/2022 23:00,106,S
3000025,9,08/01/2022 00:00,76,S
3000025,9,08/01/2022 01:00,60,S
3000025,9,08/01/2022 03:00,47,S
3000025,9,08/01/2022 04:00,42,S
3000025,9,08/01/2022 05:00,42,S
3000025,9,08/01/2022 06:00,49,S
3000025,9,08/01/2022 07:00,99,S
3000025,9,08/01/2022 08:00,140,S
3000025,9,08/01/2022 09:00,128,S
3000025,9,08/01/2022 10:00,120,S
3000025,9,08/01/2022 11:00,92,S
3000025,9,08/01/2022 12:00,84,S
3000025,9,08/01/2022 13:00,68,S
3000025,9,08/01/2022 14:00,57,S
3000025,9,08/01/2022 15:00,48,S
3000025,9,08/01/2022 16:00,48,S
3000025,9,08/01/2022 17:00,84,S
3000025,9,08/01/2022 18:00,243,S
3000025,9,08/01/2022 19:00,378,S
3000025,9,08/01/2022 20:00,391,S
3000025,9,08/01/2022 21:00,263,S
3000025,9,08/01/2022 22:00,174,S
3000025,9,08/01/2022 23:00,126,S
3000025,9,09/01/2022 00:00,84,S
3000025,9,09/01/2022 01:00,68,S
3000025,9,09/01/2022 02:00,69,S
3000025,9,09/01/2022 03:00,65,S
3000025,9,09/01/2022 04:00,60,S
3000025,9,09/01/2022 05:00,55,S
3000025,9,09/01/2022 07:00,53,S
3000025,9,09/01/2022 08:00,51,S
3000025,9,09/01/2022 09:00,57,S
3000025,9,09/01/2022 10:00,62,S
3000025,9,09/01/2022 11:00,56,S
3000025,9,09/01/2022 12:00,67,S
3000025,9,09/01/2022 13:00,55,S
3000025,9,09/01/2022 14:00,48,S
3000025,9,09/01/2022 15:00,61,S
3000025,9,09/01/2022 16:00,91,S
3000025,9,09/01/2022 17:00,108,S
3000025,9,09/01/2022 18:00,117,S
3000025,9,09/01/2022 19:00,141,S
3000025,9,09/01/2022 20:00,263,S
3000025,9,09/01/2022 21:00,221,S
3000025,9,09/01/2022 22:00,197,S
3000025,9,09/01/2022 23:00,129,S
3000025,9,10/01/2022 00:00,128,S
3000025,9,10/01/2022 14:00,119,S
3000025,9,10/01/2022 15:00,130,S
3000025,9,10/01/2022 16:00,145,S
3000025,9,10/01/2022 17:00,204,S
3000025,9,10/01/2022 18:00,226,S
3000025,9,10/01/2022 19:00,229,S
3000025,9,10/01/2022 20:00,217,S
3000025,9,10/01/2022 21:00,192,S
3000025,9,10/01/2022 22:00,106,S
3000025,9,10/01/2022 23:00,72,S
3000025,9,11/01/2022 00:00,55,S
3000025,9,11/01/2022 01:00,37,S
3000025,9,11/01/2022 02:00,35,S
3000025,9,11/01/2022 03:00,32,S
3000025,9,11/01/2022 04:00,28,S
3000025,9,11/01/2022 05:00,49,S
3000025,9,11/01/2022 06:00,75,S
3000025,9,11/01/2022 07:00,143,S
3000025,9,11/01/2022 08:00,306,S
3000025,9,11/01/2022 09:00,315,S
3000025,9,11/01/2022 11:00,202,S
3000025,9,11/01/2022 12:00,168,S
3000025,9,11/01/2022 13:00,132,S
3000025,9,11/01/2022 14:00,121,S
3000025,9,11/01/2022 15:00,140,S
3000025,9,11/01/2022 16:00,108,S
3000025,9,11/01/2022 18:00,438,S
3000025,9,11/01/2022 19:00,352,S
3000025,9,11/01/2022 20:00,321,S
3000025,9,11/01/2022 21:00,403,S
3000025,9,11/01/2022 22:00,415,S
3000025,9,11/01/2022 23:00,311,S
3000025,9,12/01/2022 00:00,266,S
3000025,9,12/01/2022 01:00,205,S
3000025,9,12/01/2022 02:00,120,S
3000025,9,12/01/2022 03:00,66,S
3000025,9,12/01/2022 04:00,51,S
3000025,9,12/01/2022 05:00,63,S
3000025,9,12/01/2022 06:00,80,S
3000025,9,12/01/2022 07:00,144,S
3000025,9,12/01/2022 08:00,236,S
3000025,9,12/01/2022 09:00,277,S
3000025,9,12/01/2022 11:00,194,S
3000025,9,12/01/2022 12:00,173,S
3000025,9,12/01/2022 13:00,142,S
3000025,9,12/01/2022 14:00,123,S
3000025,9,12/01/2022 15:00,99,S
3000025,9,12/01/2022 16:00,89,S
3000025,9,12/01/2022 18:00,253,S
3000025,9,12/01/2022 19:00,513,S
3000025,9,12/01/2022 20:00,391,S
3000025,9,12/01/2022 21:00,293,S
3000025,9,12/01/2022 22:00,257,S
3000025,9,12/01/2022 23:00,202,S
3000025,9,13/01/2022 00:00,195,S
3000025,9,13/01/2022 01:00,117,S
3000025,9,13/01/2022 02:00,66,S
3000025,9,13/01/2022 03:00,37,S
3000025,9,13/01/2022 04:00,48,S
3000025,9,13/01/2022 05:00,65,S
3000025,9,13/01/2022 06:00,79,S
3000025,9,13/01/2022 07:00,124,S
3000025,9,13/01/2022 08:00,259,S
3000025,9,13/01/2022 09:00,354,S
3000025,9,13/01/2022 10:00,228,S
3000025,9,13/01/2022 11:00,166,S
3000025,9,13/01/2022 12:00,140,S
3000025,9,13/01/2022 13:00,148,S
3000025,9,13/01/2022 14:00,160,S
3000025,9,13/01/2022 15:00,170,S
3000025,9,13/01/2022 16:00,186,S
3000025,9,13/01/2022 17:00,250,S
3000025,9,13/01/2022 18:00,459,S
3000025,9,13/01/2022 19:00,478,S
3000025,9,13/01/2022 20:00,361,S
3000025,9,13/01/2022 21:00,352,S
3000025,9,13/01/2022 22:00,321,S
3000025,9,13/01/2022 23:00,196,S
3000025,9,14/01/2022 00:00,120,S
3000025,9,14/01/2022 01:00,91,S
3000025,9,14/01/2022 02:00,66,S
3000025,9,14/01/2022 03:00,59,S
3000025,9,14/01/2022 04:00,42,S
3000025,9,14/01/2022 05:00,50,S
3000025,9,14/01/2022 06:00,76,S
3000025,9,14/01/2022 07:00,193,S
3000025,9,14/01/2022 08:00,270,S
3000025,9,14/01/2022 09:00,283,S
3000025,9,14/01/2022 10:00,244,S
3000025,9,14/01/2022 11:00,234,S
3000025,9,14/01/2022 12:00,168,S
3000025,9,14/01/2022 13:00,143,S
3000025,9,14/01/2022 14:00,130,S
3000025,9,14/01/2022 15:00,149,S
3000025,9,14/01/2022 16:00,196,S
3000025,9,14/01/2022 17:00,318,S
3000025,9,14/01/2022 18:00,401,S
3000025,9,14/01/2022 19:00,508,S
3000025,9,14/01/2022 20:00,450,S
3000025,9,14/01/2022 21:00,542,S
3000025,9,14/01/2022 22:00,415,S
3000025,9,14/01/2022 23:00,346,S
3000025,9,15/01/2022 00:00,326,S
3000025,9,15/01/2022 01:00,248,S
3000025,9,15/01/2022 02:00,191,S
3000025,9,15/01/2022 03:00,132,S
3000025,9,15/01/2022 04:00,109,S
3000025,9,15/01/2022 05:00,96,S
3000025,9,15/01/2022 06:00,101,S
3000025,9,15/01/2022 07:00,176,S
3000025,9,15/01/2022 08:00,236,S
3000025,9,15/01/2022 09:00,410,S
3000025,9,15/01/2022 10:00,350,S
3000025,9,15/01/2022 11:00,186,S
3000025,9,15/01/2022 12:00,202,S
3000025,9,15/01/2022 13:00,123,S
3000025,9,15/01/2022 14:00,73,S
3000025,9,15/01/2022 15:00,65,S
3000025,9,15/01/2022 16:00,129,S
3000025,9,15/01/2022 17:00,230,S
3000025,9,15/01/2022 18:00,354,S
3000025,9,15/01/2022 19:00,652,S
3000025,9,15/01/2022 20:00,601,S
3000025,9,15/01/2022 21:00,383,S
3000025,9,15/01/2022 22:00,369,S
3000025,9,15/01/2022 23:00,277,S
3000025,9,16/01/2022 00:00,187,S
3000025,9,16/01/2022 01:00,149,S
3000025,9,16/01/2022 02:00,112,S
3000025,9,16/01/2022 03:00,124,S
3000025,9,16/01/2022 04:00,102,S
3000025,9,16/01/2022 05:00,80,S
3000025,9,16/01/2022 06:00,55,S
3000025,9,16/01/2022 07:00,72,S
3000025,9,16/01/2022 08:00,108,S
3000025,9,16/01/2022 09:00,120,S
3000025,9,16/01/2022 10:00,142,S
3000025,9,16/01/2022 11:00,130,S
3000025,9,16/01/2022 12:00,100,S
3000025,9,16/01/2022 13:00,78,S
3000025,9,16/01/2022 14:00,65,S
3000025,9,16/01/2022 15:00,61,S
3000025,9,16/01/2022 16:00,91,S
3000025,9,16/01/2022 17:00,158,S
3000025,9,16/01/2022 18:00,245,S
3000025,9,16/01/2022 19:00,349,S
3000025,9,16/01/2022 20:00,307,S
3000025,9,16/01/2022 21:00,170,S
3000025,9,16/01/2022 22:00,142,S
3000025,9,16/01/2022 23:00,114,S
3000025,9,17/01/2022 00:00,111,S
3000025,9,17/01/2022 01:00,102,S
3000025,9,17/01/2022 02:00,75,S
3000025,9,17/01/2022 03:00,61,S
3000025,9,17/01/2022 04:00,58,S
3000025,9,17/01/2022 05:00,44,S
3000025,9,17/01/2022 06:00,70,S
3000025,9,17/01/2022 07:00,183,S
3000025,9,17/01/2022 08:00,378,S
3000025,9,17/01/2022 09:00,546,S
3000025,9,17/01/2022 10:00,391,S
3000025,9,17/01/2022 11:00,284,S
3000025,9,17/01/2022 12:00,206,S
3000025,9,17/01/2022 13:00,146,S
3000025,9,17/01/2022 14:00,124,S
3000025,9,17/01/2022 15:00,136,S
3000025,9,17/01/2022 16:00,147,S
3000025,9,17/01/2022 17:00,310,S
3000025,9,17/01/2022 18:00,558,S
3000025,9,17/01/2022 19:00,710,S
3000025,9,17/01/2022 20:00,745,S
3000025,9,17/01/2022 21:00,558,S
3000025,9,17/01/2022 22:00,379,S
3000025,9,17/01/2022 23:00,265,S
3000025,9,18/01/2022 00:00,197,S
3000025,9,18/01/2022 01:00,134,S
3000025,9,18/01/2022 02:00,117,S
3000025,9,18/01/2022 03:00,102,S
3000025,9,18/01/2022 04:00,76,S
3000025,9,18/01/2022 05:00,81,S
3000025,9,18/01/2022 06:00,125,S
3000025,9,18/01/2022 07:00,250,S
3000025,9,18/01/2022 08:00,327,S
