COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000018,9,01/01/2022 01:00,6.7,S
3000018,9,01/01/2022 02:00,3.8,S
3000018,9,01/01/2022 03:00,3.3,S
3000018,9,01/01/2022 04:00,3.1,S
3000018,9,01/01/2022 05:00,3.6,S
3000018,9,01/01/2022 06:00,3.3,S
3000018,9,01/01/2022 07:00,3.6,S
3000018,9,01/01/2022 08:00,3.6,S
3000018,9,01/01/2022 09:00,4.8,S
3000018,9,01/01/2022 10:00,8.2,S
3000018,9,01/01/2022 11:00,10.9,S
3000018,9,01/01/2022 12:00,7.3,S
3000018,9,01/01/2022 13:00,5.4,S
3000018,9,01/01/2022 14:00,6.7,S
3000018,9,01/01/2022 15:00,12.6,S
3000018,9,01/01/2022 16:00,15.5,S
3000018,9,01/01/2022 17:00,11.3,S
3000018,9,01/01/2022 18:00,10.5,S
3000018,9,01/01/2022 19:00,7.5,S
3000018,9,01/01/2022 20:00,9.6,S
3000018,9,01/01/2022 21:00,6.7,S
3000018,9,01/01/2022 22:00,6.7,S
3000018,9,01/01/2022 23:00,6.5,S
3000018,9,02/01/2022 00:00,5.7,S
3000018,9,02/01/2022 01:00,5.2,S
3000018,9,02/01/2022 02:00,5,S
3000018,9,02/01/2022 03:00,4.6,S
3000018,9,02/01/2022 04:00,3.8,S
3000018,9,02/01/2022 05:00,3.1,S
3000018,9,02/01/2022 06:00,4,S
3000018,9,02/01/2022 07:00,3.6,S
3000018,9,02/01/2022 08:00,4.2,S
3000018,9,02/01/2022 09:00,11.3,S
3000018,9,02/01/2022 10:00,9.9,S
3000018,9,02/01/2022 11:00,6.7,S
3000018,9,02/01/2022 12:00,5.2,S
3000018,9,02/01/2022 13:00,5.2,S
3000018,9,02/01/2022 14:00,4.6,S
3000018,9,02/01/2022 15:00,5.5,S
3000018,9,02/01/2022 16:00,16.4,S
3000018,9,02/01/2022 17:00,19.1,S
3000018,9,02/01/2022 18:00,16.3,S
3000018,9,02/01/2022 19:00,9.9,S
3000018,9,02/01/2022 20:00,8.8,S
3000018,9,02/01/2022 21:00,7.1,S
3000018,9,02/01/2022 22:00,7.8,S
3000018,9,02/01/2022 23:00,5.9,S
3000018,9,03/01/2022 00:00,5,S
3000018,9,03/01/2022 01:00,6.3,S
3000018,9,03/01/2022 02:00,4.2,S
3000018,9,03/01/2022 03:00,4,S
3000018,9,03/01/2022 04:00,3.6,S
