COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
5000066,9,01/01/2022 01:00,0,S
5000066,9,01/01/2022 02:00,0,S
5000066,9,01/01/2022 03:00,0,S
5000066,9,01/01/2022 04:00,0,S
5000066,9,01/01/2022 06:00,1,S
5000066,9,01/01/2022 07:00,0,S
5000066,9,01/01/2022 08:00,0,S
5000066,9,01/01/2022 09:00,0,S
5000066,9,01/01/2022 10:00,0,S
5000066,9,01/01/2022 11:00,0,S
5000066,9,01/01/2022 12:00,0,S
5000066,9,01/01/2022 13:00,0,S
5000066,9,01/01/2022 14:00,0,S
5000066,9,01/01/2022 15:00,0,S
5000066,9,01/01/2022 16:00,0,S
5000066,9,01/01/2022 17:00,0,S
5000066,9,01/01/2022 18:00,0,S
5000066,9,01/01/2022 19:00,0,S
5000066,9,01/01/2022 20:00,0,S
5000066,9,01/01/2022 21:00,0,S
5000066,9,01/01/2022 22:00,0,S
5000066,9,01/01/2022 23:00,0,S
5000066,9,02/01/2022 00:00,0,S
5000066,9,02/01/2022 01:00,0,S
5000066,9,02/01/2022 02:00,0,S
5000066,9,02/01/2022 03:00,0,S
5000066,9,02/01/2022 06:00,1,S
5000066,9,02/01/2022 07:00,0,S
5000066,9,02/01/2022 08:00,0,S
5000066,9,02/01/2022 09:00,0,S
5000066,9,02/01/2022 10:00,0,S
5000066,9,02/01/2022 11:00,0,S
5000066,9,02/01/2022 12:00,0,S
5000066,9,02/01/2022 13:00,0,S
5000066,9,02/01/2022 14:00,0,S
5000066,9,02/01/2022 15:00,0,S
5000066,9,02/01/2022 16:00,0,S
5000066,9,02/01/2022 17:00,0,S
5000066,9,02/01/2022 18:00,0,S
5000066,9,02/01/2022 19:00,0,S
5000066,9,02/01/2022 20:00,0,S
5000066,9,02/01/2022 21:00,0,S
5000066,9,02/01/2022 22:00,0,S
5000066,9,02/01/2022 23:00,0,S
5000066,9,03/01/2022 00:00,0,S
5000066,9,03/01/2022 01:00,0,S
5000066,9,03/01/2022 02:00,0,S
5000066,9,03/01/2022 05:00,1,S
5000066,9,03/01/2022 06:00,1,S
5000066,9,03/01/2022 07:00,0,S
5000066,9,03/01/2022 08:00,0,S
5000066,9,03/01/2022 09:00,0,S
5000066,9,03/01/2022 10:00,0,S
5000066,9,03/01/2022 11:00,0,S
5000066,9,03/01/2022 12:00,0,S
5000066,9,03/01/2022 13:00,0,S
5000066,9,03/01/2022 14:00,0,S
5000066,9,03/01/2022 15:00,0,S
5000066,9,03/01/2022 16:00,1,S
5000066,9,03/01/2022 17:00,2,S
5000066,9,03/01/2022 18:00,1,S
5000066,9,03/01/2022 19:00,2,S
5000066,9,03/01/2022 20:00,2,S
5000066,9,03/01/2022 21:00,1,S
5000066,9,03/01/2022 22:00,1,S
5000066,9,03/01/2022 23:00,1,S
5000066,9,04/01/2022 00:00,0,S
5000066,9,04/01/2022 01:00,0,S
5000066,9,04/01/2022 04:00,2,S
5000066,9,04/01/2022 05:00,1,S
5000066,9,04/01/2022 06:00,1,S
5000066,9,04/01/2022 07:00,1,S
5000066,9,04/01/2022 08:00,1,S
5000066,9,04/01/2022 09:00,2,S
5000066,9,04/01/2022 10:00,0,S
5000066,9,04/01/2022 11:00,0,S
5000066,9,04/01/2022 12:00,0,S
5000066,9,04/01/2022 13:00,0,S
5000066,9,04/01/2022 14:00,0,S
5000066,9,04/01/2022 15:00,0,S
5000066,9,04/01/2022 16:00,0,S
5000066,9,04/01/2022 17:00,0,S
5000066,9,04/01/2022 18:00,0,S
5000066,9,04/01/2022 19:00,0,S
5000066,9,04/01/2022 20:00,0,S
5000066,9,04/01/2022 21:00,0,S
5000066,9,04/01/2022 22:00,0,S
5000066,9,04/01/2022 23:00,1,S
5000066,9,05/01/2022 00:00,0,S
5000066,9,05/01/2022 01:00,1,S
5000066,9,05/01/2022 02:00,2,S
5000066,9,05/01/2022 03:00,1,S
5000066,9,05/01/2022 04:00,0,S
5000066,9,05/01/2022 05:00,0,S
5000066,9,05/01/2022 07:00,4,S
5000066,9,05/01/2022 08:00,2,S
5000066,9,05/01/2022 09:00,13,S
5000066,9,05/01/2022 10:00,15,S
5000066,9,05/01/2022 11:00,17,S
5000066,9,05/01/2022 12:00,17,S
5000066,9,05/01/2022 13:00,10,S
5000066,9,05/01/2022 14:00,5,S
5000066,9,05/01/2022 15:00,2,S
5000066,9,05/01/2022 16:00,1,S
5000066,9,05/01/2022 17:00,0,S
5000066,9,05/01/2022 18:00,1,S
5000066,9,05/01/2022 19:00,13,S
5000066,9,05/01/2022 20:00,26,S
5000066,9,05/01/2022 21:00,38,S
5000066,9,05/01/2022 22:00,13,S
5000066,9,05/01/2022 23:00,5,S
5000066,9,06/01/2022 00:00,5,S
5000066,9,06/01/2022 01:00,6,S
5000066,9,06/01/2022 02:00,5,S
5000066,9,06/01/2022 03:00,0,S
5000066,9,06/01/2022 04:00,0,S
5000066,9,06/01/2022 06:00,2,S
5000066,9,06/01/2022 07:00,0,S
5000066,9,06/01/2022 08:00,0,S
5000066,9,06/01/2022 09:00,0,S
5000066,9,06/01/2022 10:00,0,S
5000066,9,06/01/2022 11:00,0,S
5000066,9,06/01/2022 12:00,1,S
5000066,9,06/01/2022 13:00,2,S
5000066,9,06/01/2022 14:00,1,S
5000066,9,06/01/2022 15:00,0,S
5000066,9,06/01/2022 16:00,0,S
5000066,9,06/01/2022 17:00,1,S
5000066,9,06/01/2022 18:00,1,S
5000066,9,06/01/2022 19:00,1,S
5000066,9,06/01/2022 20:00,0,S
5000066,9,06/01/2022 21:00,0,S
5000066,9,06/01/2022 22:00,0,S
5000066,9,06/01/2022 23:00,0,S
5000066,9,07/01/2022 00:00,0,S
5000066,9,07/01/2022 01:00,0,S
5000066,9,07/01/2022 02:00,0,S
5000066,9,07/01/2022 03:00,0,S
5000066,9,07/01/2022 05:00,3,S
5000066,9,07/01/2022 06:00,1,S
5000066,9,07/01/2022 07:00,1,S
5000066,9,07/01/2022 08:00,1,S
5000066,9,07/01/2022 09:00,1,S
5000066,9,07/01/2022 10:00,2,S
5000066,9,07/01/2022 11:00,1,S
5000066,9,07/01/2022 12:00,0,S
5000066,9,07/01/2022 13:00,1,S
5000066,9,07/01/2022 14:00,3,S
5000066,9,07/01/2022 15:00,5,S
5000066,9,07/01/2022 16:00,5,S
5000066,9,07/01/2022 17:00,6,S
5000066,9,07/01/2022 18:00,6,S
5000066,9,07/01/2022 19:00,5,S
5000066,9,07/01/2022 20:00,5,S
5000066,9,07/01/2022 21:00,6,S
5000066,9,07/01/2022 22:00,4,S
5000066,9,07/01/2022 23:00,4,S
5000066,9,08/01/2022 00:00,2,S
5000066,9,08/01/2022 01:00,1,S
5000066,9,08/01/2022 02:00,1,S
5000066,9,08/01/2022 04:00,3,S
5000066,9,08/01/2022 05:00,1,S
5000066,9,08/01/2022 06:00,0,S
5000066,9,08/01/2022 07:00,0,S
5000066,9,08/01/2022 08:00,0,S
5000066,9,08/01/2022 09:00,0,S
5000066,9,08/01/2022 10:00,1,S
5000066,9,08/01/2022 11:00,1,S
5000066,9,08/01/2022 12:00,2,S
5000066,9,08/01/2022 13:00,1,S
5000066,9,08/01/2022 14:00,1,S
5000066,9,08/01/2022 15:00,1,S
5000066,9,08/01/2022 16:00,0,S
5000066,9,08/01/2022 17:00,0,S
5000066,9,08/01/2022 18:00,0,S
5000066,9,08/01/2022 19:00,0,S
5000066,9,08/01/2022 20:00,0,S
5000066,9,08/01/2022 21:00,0,S
5000066,9,08/01/2022 22:00,0,S
5000066,9,08/01/2022 23:00,0,S
5000066,9,09/01/2022 00:00,0,S
5000066,9,09/01/2022 01:00,0,S
5000066,9,09/01/2022 03:00,3,S
5000066,9,09/01/2022 04:00,1,S
5000066,9,09/01/2022 05:00,2,S
5000066,9,09/01/2022 06:00,1,S
5000066,9,09/01/2022 07:00,1,S
5000066,9,09/01/2022 08:00,1,S
5000066,9,09/01/2022 09:00,1,S
5000066,9,09/01/2022 10:00,1,S
5000066,9,09/01/2022 11:00,1,S
5000066,9,09/01/2022 12:00,2,S
5000066,9,09/01/2022 13:00,2,S
5000066,9,09/01/2022 14:00,2,S
5000066,9,09/01/2022 15:00,2,S
5000066,9,09/01/2022 16:00,2,S
5000066,9,09/01/2022 17:00,2,S
5000066,9,09/01/2022 18:00,0,S
5000066,9,09/01/2022 19:00,0,S
5000066,9,09/01/2022 20:00,0,S
5000066,9,09/01/2022 21:00,0,S
5000066,9,09/01/2022 22:00,0,S
5000066,9,09/01/2022 23:00,1,S
5000066,9,10/01/2022 00:00,2,S
5000066,9,10/01/2022 01:00,2,S
5000066,9,10/01/2022 02:00,3,S
5000066,9,10/01/2022 03:00,3,S
5000066,9,10/01/2022 04:00,2,S
5000066,9,10/01/2022 05:00,2,S
5000066,9,10/01/2022 07:00,3,S
5000066,9,10/01/2022 08:00,1,S
5000066,9,10/01/2022 09:00,0,S
5000066,9,10/01/2022 10:00,0,S
5000066,9,10/01/2022 11:00,0,S
5000066,9,10/01/2022 12:00,0,S
5000066,9,10/01/2022 13:00,0,S
5000066,9,10/01/2022 14:00,0,S
5000066,9,10/01/2022 15:00,0,S
5000066,9,10/01/2022 16:00,0,S
5000066,9,10/01/2022 17:00,1,S
5000066,9,10/01/2022 18:00,1,S
5000066,9,10/01/2022 19:00,1,S
5000066,9,10/01/2022 20:00,0,S
5000066,9,10/01/2022 21:00,0,S
5000066,9,10/01/2022 22:00,1,S
5000066,9,10/01/2022 23:00,0,S
5000066,9,11/01/2022 00:00,1,S
5000066,9,11/01/2022 01:00,2,S
5000066,9,11/01/2022 02:00,3,S
5000066,9,11/01/2022 03:00,5,S
5000066,9,11/01/2022 04:00,6,S
5000066,9,11/01/2022 06:00,5,S
5000066,9,11/01/2022 07:00,4,S
5000066,9,11/01/2022 08:00,3,S
5000066,9,11/01/2022 09:00,3,S
5000066,9,11/01/2022 10:00,4,S
5000066,9,11/01/2022 11:00,5,S
5000066,9,11/01/2022 12:00,6,S
5000066,9,11/01/2022 13:00,6,S
5000066,9,11/01/2022 14:00,3,S
5000066,9,11/01/2022 15:00,3,S
5000066,9,11/01/2022 16:00,3,S
5000066,9,11/01/2022 17:00,2,S
5000066,9,11/01/2022 18:00,2,S
5000066,9,11/01/2022 19:00,1,S
5000066,9,11/01/2022 20:00,1,S
5000066,9,11/01/2022 21:00,0,S
5000066,9,11/01/2022 22:00,0,S
5000066,9,11/01/2022 23:00,0,S
5000066,9,12/01/2022 00:00,0,S
5000066,9,12/01/2022 01:00,0,S
5000066,9,12/01/2022 02:00,0,S
5000066,9,12/01/2022 03:00,0,S
5000066,9,12/01/2022 05:00,3,S
5000066,9,12/01/2022 06:00,2,S
5000066,9,12/01/2022 07:00,3,S
