COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
10000001,9,01/01/2022 01:00,93,S
10000001,9,01/01/2022 02:00,96,S
10000001,9,01/01/2022 03:00,112,S
10000001,9,01/01/2022 04:00,129,S
10000001,9,01/01/2022 05:00,136,S
10000001,9,01/01/2022 06:00,120,S
10000001,9,01/01/2022 07:00,134,S
10000001,9,01/01/2022 08:00,158,S
10000001,9,01/01/2022 09:00,177,S
10000001,9,01/01/2022 10:00,130,S
10000001,9,01/01/2022 11:00,89,S
10000001,9,01/01/2022 12:00,76,S
10000001,9,01/01/2022 13:00,80,S
10000001,9,01/01/2022 14:00,65,S
10000001,9,01/01/2022 15:00,71,S
10000001,9,01/01/2022 16:00,77,S
10000001,9,01/01/2022 17:00,63,S
10000001,9,01/01/2022 18:00,90,S
10000001,9,01/01/2022 19:00,90,S
10000001,9,01/01/2022 20:00,94,S
10000001,9,01/01/2022 21:00,94,S
10000001,9,01/01/2022 22:00,76,S
10000001,9,01/01/2022 23:00,75,S
10000001,9,02/01/2022 00:00,71,S
10000001,9,02/01/2022 01:00,57,S
10000001,9,02/01/2022 02:00,62,S
10000001,9,02/01/2022 03:00,57,S
10000001,9,02/01/2022 04:00,48,S
10000001,9,02/01/2022 05:00,48,S
10000001,9,02/01/2022 06:00,50,S
10000001,9,02/01/2022 07:00,58,S
10000001,9,02/01/2022 08:00,93,S
10000001,9,02/01/2022 09:00,109,S
10000001,9,02/01/2022 10:00,133,S
10000001,9,02/01/2022 11:00,136,S
10000001,9,02/01/2022 12:00,104,S
10000001,9,02/01/2022 13:00,108,S
10000001,9,02/01/2022 14:00,100,S
10000001,9,02/01/2022 15:00,111,S
10000001,9,02/01/2022 16:00,133,S
10000001,9,02/01/2022 17:00,108,S
10000001,9,02/01/2022 18:00,111,S
10000001,9,02/01/2022 19:00,102,S
10000001,9,02/01/2022 20:00,155,S
10000001,9,02/01/2022 21:00,138,S
10000001,9,02/01/2022 22:00,124,S
10000001,9,02/01/2022 23:00,131,S
10000001,9,03/01/2022 00:00,149,S
10000001,9,03/01/2022 01:00,105,S
10000001,9,03/01/2022 02:00,73,S
10000001,9,03/01/2022 03:00,57,S
10000001,9,03/01/2022 04:00,39,S
10000001,9,03/01/2022 05:00,32,S
10000001,9,03/01/2022 06:00,32,S
10000001,9,03/01/2022 07:00,72,S
10000001,9,03/01/2022 08:00,84,S
10000001,9,03/01/2022 09:00,99,S
10000001,9,03/01/2022 10:00,110,S
10000001,9,03/01/2022 11:00,93,S
10000001,9,03/01/2022 12:00,105,S
10000001,9,03/01/2022 13:00,110,S
10000001,9,03/01/2022 14:00,96,S
10000001,9,03/01/2022 15:00,106,S
10000001,9,03/01/2022 16:00,111,S
10000001,9,03/01/2022 17:00,126,S
10000001,9,03/01/2022 18:00,94,S
10000001,9,03/01/2022 19:00,125,S
10000001,9,03/01/2022 20:00,107,S
10000001,9,03/01/2022 21:00,96,S
10000001,9,03/01/2022 22:00,98,S
10000001,9,03/01/2022 23:00,75,S
10000001,9,04/01/2022 00:00,72,S
10000001,9,04/01/2022 01:00,70,S
10000001,9,04/01/2022 02:00,66,S
10000001,9,04/01/2022 03:00,64,S
10000001,9,04/01/2022 04:00,63,S
10000001,9,04/01/2022 05:00,65,S
10000001,9,04/01/2022 06:00,72,S
10000001,9,04/01/2022 07:00,96,S
10000001,9,04/01/2022 08:00,117,S
10000001,9,04/01/2022 09:00,155,S
10000001,9,04/01/2022 10:00,175,S
10000001,9,04/01/2022 11:00,217,S
10000001,9,04/01/2022 12:00,243,S
10000001,9,04/01/2022 13:00,172,S
10000001,9,04/01/2022 14:00,121,S
10000001,9,04/01/2022 15:00,103,S
10000001,9,04/01/2022 16:00,151,S
10000001,9,04/01/2022 17:00,246,S
10000001,9,04/01/2022 18:00,130,S
10000001,9,04/01/2022 19:00,55,S
10000001,9,04/01/2022 20:00,52,S
10000001,9,04/01/2022 21:00,43,S
10000001,9,04/01/2022 22:00,42,S
10000001,9,04/01/2022 23:00,37,S
10000001,9,05/01/2022 00:00,30,S
10000001,9,05/01/2022 01:00,19,S
10000001,9,05/01/2022 02:00,14,S
10000001,9,05/01/2022 03:00,11,S
10000001,9,05/01/2022 04:00,8,S
10000001,9,05/01/2022 05:00,11,S
10000001,9,05/01/2022 06:00,15,S
10000001,9,05/01/2022 07:00,13,S
10000001,9,05/01/2022 08:00,12,S
10000001,9,05/01/2022 09:00,17,S
10000001,9,05/01/2022 10:00,24,S
10000001,9,05/01/2022 11:00,38,S
10000001,9,05/01/2022 12:00,68,S
10000001,9,05/01/2022 13:00,81,S
10000001,9,05/01/2022 14:00,72,S
10000001,9,05/01/2022 15:00,52,S
10000001,9,05/01/2022 16:00,29,S
10000001,9,05/01/2022 17:00,38,S
10000001,9,05/01/2022 18:00,96,S
10000001,9,05/01/2022 19:00,90,S
10000001,9,05/01/2022 20:00,80,S
10000001,9,05/01/2022 21:00,86,S
10000001,9,05/01/2022 22:00,57,S
10000001,9,05/01/2022 23:00,41,S
10000001,9,06/01/2022 00:00,24,S
10000001,9,06/01/2022 01:00,10,S
10000001,9,06/01/2022 02:00,5,S
10000001,9,06/01/2022 03:00,5,S
