COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
6000010,9,01/01/2022 01:00,59,S
6000010,9,01/01/2022 02:00,51,S
6000010,9,01/01/2022 03:00,54,S
6000010,9,01/01/2022 04:00,68,S
6000010,9,01/01/2022 05:00,80,S
6000010,9,01/01/2022 06:00,79,S
6000010,9,01/01/2022 07:00,85,S
6000010,9,01/01/2022 08:00,102,S
6000010,9,01/01/2022 09:00,118,S
6000010,9,01/01/2022 10:00,90,S
6000010,9,01/01/2022 11:00,69,S
6000010,9,01/01/2022 12:00,59,S
6000010,9,01/01/2022 13:00,65,S
6000010,9,01/01/2022 14:00,46,S
6000010,9,01/01/2022 15:00,48,S
6000010,9,01/01/2022 16:00,49,S
6000010,9,01/01/2022 17:00,58,S
6000010,9,01/01/2022 18:00,61,S
6000010,9,01/01/2022 19:00,75,S
6000010,9,01/01/2022 20:00,61,S
6000010,9,01/01/2022 21:00,56,S
6000010,9,01/01/2022 22:00,64,S
6000010,9,01/01/2022 23:00,65,S
6000010,9,02/01/2022 00:00,49,S
6000010,9,02/01/2022 01:00,48,S
6000010,9,02/01/2022 02:00,57,S
6000010,9,02/01/2022 03:00,54,S
6000010,9,02/01/2022 04:00,50,S
6000010,9,02/01/2022 05:00,59,S
6000010,9,02/01/2022 06:00,60,S
6000010,9,02/01/2022 07:00,62,S
6000010,9,02/01/2022 08:00,65,S
6000010,9,02/01/2022 09:00,87,S
6000010,9,02/01/2022 10:00,117,S
6000010,9,02/01/2022 11:00,105,S
6000010,9,02/01/2022 12:00,59,S
6000010,9,02/01/2022 13:00,39,S
6000010,9,02/01/2022 14:00,39,S
6000010,9,02/01/2022 15:00,44,S
6000010,9,02/01/2022 16:00,62,S
6000010,9,02/01/2022 17:00,111,S
6000010,9,02/01/2022 18:00,103,S
6000010,9,02/01/2022 19:00,85,S
6000010,9,02/01/2022 20:00,105,S
6000010,9,02/01/2022 21:00,106,S
6000010,9,02/01/2022 22:00,116,S
6000010,9,02/01/2022 23:00,66,S
6000010,9,03/01/2022 00:00,61,S
6000010,9,03/01/2022 01:00,57,S
6000010,9,03/01/2022 02:00,50,S
6000010,9,03/01/2022 03:00,41,S
6000010,9,03/01/2022 04:00,41,S
6000010,9,03/01/2022 05:00,40,S
6000010,9,03/01/2022 06:00,44,S
6000010,9,03/01/2022 07:00,43,S
6000010,9,03/01/2022 08:00,55,S
6000010,9,03/01/2022 09:00,60,S
6000010,9,03/01/2022 10:00,61,S
6000010,9,03/01/2022 11:00,60,S
6000010,9,03/01/2022 12:00,50,S
6000010,9,03/01/2022 13:00,42,S
6000010,9,03/01/2022 14:00,53,S
6000010,9,03/01/2022 15:00,62,S
6000010,9,03/01/2022 16:00,65,S
6000010,9,03/01/2022 17:00,73,S
6000010,9,03/01/2022 18:00,78,S
6000010,9,03/01/2022 19:00,83,S
6000010,9,03/01/2022 20:00,76,S
6000010,9,03/01/2022 21:00,71,S
6000010,9,03/01/2022 22:00,61,S
6000010,9,03/01/2022 23:00,62,S
6000010,9,04/01/2022 00:00,64,S
6000010,9,04/01/2022 01:00,63,S
6000010,9,04/01/2022 02:00,59,S
6000010,9,04/01/2022 03:00,50,S
6000010,9,04/01/2022 04:00,46,S
6000010,9,04/01/2022 05:00,49,S
6000010,9,04/01/2022 06:00,52,S
6000010,9,04/01/2022 07:00,63,S
6000010,9,04/01/2022 08:00,80,S
6000010,9,04/01/2022 09:00,93,S
6000010,9,04/01/2022 10:00,100,S
6000010,9,04/01/2022 11:00,86,S
6000010,9,04/01/2022 12:00,85,S
6000010,9,04/01/2022 13:00,68,S
6000010,9,04/01/2022 14:00,60,S
6000010,9,04/01/2022 15:00,62,S
6000010,9,04/01/2022 16:00,82,S
6000010,9,04/01/2022 17:00,91,S
6000010,9,04/01/2022 18:00,101,S
6000010,9,04/01/2022 19:00,105,S
6000010,9,04/01/2022 20:00,96,S
6000010,9,04/01/2022 21:00,123,S
6000010,9,04/01/2022 22:00,109,S
6000010,9,04/01/2022 23:00,97,S
6000010,9,05/01/2022 00:00,89,S
6000010,9,05/01/2022 01:00,65,S
6000010,9,05/01/2022 02:00,64,S
6000010,9,05/01/2022 03:00,60,S
6000010,9,05/01/2022 04:00,62,S
6000010,9,05/01/2022 05:00,67,S
6000010,9,05/01/2022 06:00,87,S
6000010,9,05/01/2022 07:00,149,S
6000010,9,05/01/2022 08:00,141,S
6000010,9,05/01/2022 09:00,265,S
6000010,9,05/01/2022 10:00,288,S
6000010,9,05/01/2022 11:00,246,S
6000010,9,05/01/2022 12:00,82,S
6000010,9,05/01/2022 13:00,84,S
6000010,9,05/01/2022 14:00,61,S
6000010,9,05/01/2022 15:00,55,S
6000010,9,05/01/2022 16:00,48,S
6000010,9,05/01/2022 17:00,52,S
6000010,9,05/01/2022 18:00,57,S
6000010,9,05/01/2022 19:00,71,S
6000010,9,05/01/2022 20:00,73,S
6000010,9,05/01/2022 21:00,60,S
6000010,9,05/01/2022 22:00,40,S
6000010,9,05/01/2022 23:00,26,S
6000010,9,06/01/2022 00:00,11,S
6000010,9,06/01/2022 01:00,8,S
6000010,9,06/01/2022 02:00,8,S
6000010,9,06/01/2022 03:00,8,S
6000010,9,06/01/2022 04:00,8,S
6000010,9,06/01/2022 05:00,7,S
6000010,9,06/01/2022 06:00,9,S
6000010,9,06/01/2022 07:00,13,S
