COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
7000015,9,01/01/2022 01:00,168,S
7000015,9,01/01/2022 02:00,189,S
7000015,9,01/01/2022 03:00,222,S
7000015,9,01/01/2022 04:00,207,S
7000015,9,01/01/2022 05:00,210,S
7000015,9,01/01/2022 06:00,196,S
7000015,9,01/01/2022 07:00,249,S
7000015,9,01/01/2022 08:00,243,S
7000015,9,01/01/2022 09:00,207,S
7000015,9,01/01/2022 10:00,149,S
7000015,9,01/01/2022 11:00,138,S
7000015,9,01/01/2022 12:00,121,S
7000015,9,01/01/2022 13:00,124,S
7000015,9,01/01/2022 14:00,116,S
7000015,9,01/01/2022 15:00,98,S
7000015,9,01/01/2022 16:00,95,S
7000015,9,01/01/2022 17:00,104,S
7000015,9,01/01/2022 18:00,137,S
7000015,9,01/01/2022 19:00,154,S
7000015,9,01/01/2022 20:00,159,S
7000015,9,01/01/2022 21:00,162,S
7000015,9,01/01/2022 22:00,179,S
7000015,9,01/01/2022 23:00,183,S
7000015,9,02/01/2022 00:00,183,S
7000015,9,02/01/2022 01:00,193,S
7000015,9,02/01/2022 02:00,173,S
7000015,9,02/01/2022 03:00,163,S
7000015,9,02/01/2022 04:00,133,S
7000015,9,02/01/2022 05:00,131,S
7000015,9,02/01/2022 06:00,124,S
7000015,9,02/01/2022 07:00,126,S
7000015,9,02/01/2022 08:00,148,S
7000015,9,02/01/2022 09:00,135,S
7000015,9,02/01/2022 10:00,132,S
7000015,9,02/01/2022 11:00,198,S
7000015,9,02/01/2022 12:00,129,S
7000015,9,02/01/2022 13:00,92,S
7000015,9,02/01/2022 14:00,101,S
7000015,9,02/01/2022 15:00,119,S
7000015,9,02/01/2022 16:00,125,S
7000015,9,02/01/2022 17:00,206,S
7000015,9,02/01/2022 18:00,249,S
7000015,9,02/01/2022 19:00,207,S
7000015,9,02/01/2022 20:00,159,S
7000015,9,02/01/2022 21:00,170,S
7000015,9,02/01/2022 22:00,171,S
7000015,9,02/01/2022 23:00,175,S
7000015,9,03/01/2022 00:00,126,S
7000015,9,03/01/2022 01:00,94,S
7000015,9,03/01/2022 02:00,89,S
7000015,9,03/01/2022 03:00,87,S
7000015,9,03/01/2022 04:00,80,S
7000015,9,03/01/2022 05:00,88,S
7000015,9,03/01/2022 06:00,95,S
7000015,9,03/01/2022 07:00,107,S
7000015,9,03/01/2022 08:00,149,S
7000015,9,03/01/2022 09:00,188,S
7000015,9,03/01/2022 10:00,214,S
7000015,9,03/01/2022 11:00,192,S
7000015,9,03/01/2022 12:00,171,S
7000015,9,03/01/2022 13:00,128,S
7000015,9,03/01/2022 14:00,169,S
7000015,9,03/01/2022 15:00,217,S
7000015,9,03/01/2022 16:00,176,S
7000015,9,03/01/2022 17:00,162,S
7000015,9,03/01/2022 18:00,200,S
7000015,9,03/01/2022 19:00,209,S
7000015,9,03/01/2022 20:00,219,S
7000015,9,04/01/2022 11:00,115,S
7000015,9,04/01/2022 12:00,137,S
7000015,9,04/01/2022 13:00,157,S
7000015,9,04/01/2022 14:00,158,S
7000015,9,04/01/2022 15:00,163,S
7000015,9,04/01/2022 16:00,190,S
7000015,9,04/01/2022 17:00,185,S
7000015,9,04/01/2022 18:00,204,S
7000015,9,04/01/2022 19:00,203,S
7000015,9,04/01/2022 20:00,197,S
7000015,9,04/01/2022 21:00,164,S
7000015,9,04/01/2022 22:00,156,S
7000015,9,04/01/2022 23:00,118,S
7000015,9,05/01/2022 00:00,101,S
7000015,9,05/01/2022 01:00,95,S
7000015,9,05/01/2022 02:00,98,S
7000015,9,05/01/2022 03:00,101,S
7000015,9,05/01/2022 04:00,81,S
7000015,9,05/01/2022 05:00,87,S
7000015,9,05/01/2022 06:00,107,S
7000015,9,05/01/2022 07:00,150,S
7000015,9,05/01/2022 08:00,94,S
7000015,9,05/01/2022 09:00,69,S
7000015,9,05/01/2022 10:00,72,S
7000015,9,05/01/2022 11:00,80,S
7000015,9,05/01/2022 12:00,59,S
7000015,9,05/01/2022 13:00,112,S
7000015,9,05/01/2022 14:00,119,S
7000015,9,05/01/2022 15:00,116,S
7000015,9,05/01/2022 16:00,102,S
7000015,9,05/01/2022 17:00,113,S
7000015,9,05/01/2022 18:00,150,S
7000015,9,05/01/2022 19:00,171,S
7000015,9,05/01/2022 20:00,122,S
7000015,9,05/01/2022 21:00,103,S
7000015,9,05/01/2022 22:00,84,S
7000015,9,05/01/2022 23:00,43,S
7000015,9,06/01/2022 00:00,26,S
7000015,9,06/01/2022 01:00,24,S
7000015,9,06/01/2022 02:00,22,S
7000015,9,06/01/2022 03:00,19,S
7000015,9,06/01/2022 04:00,27,S
7000015,9,06/01/2022 05:00,27,S
7000015,9,06/01/2022 06:00,33,S
7000015,9,06/01/2022 07:00,45,S
7000015,9,06/01/2022 08:00,52,S
7000015,9,06/01/2022 09:00,51,S
7000015,9,06/01/2022 10:00,58,S
7000015,9,06/01/2022 11:00,87,S
7000015,9,06/01/2022 12:00,101,S
7000015,9,06/01/2022 13:00,90,S
7000015,9,06/01/2022 14:00,80,S
7000015,9,06/01/2022 15:00,62,S
7000015,9,06/01/2022 16:00,59,S
7000015,9,06/01/2022 17:00,70,S
7000015,9,06/01/2022 18:00,77,S
